,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Credit_Limit,Avg_Utilization_Ratio,Pay_on_time,Random_numbers
5540,778447908,no,51,male,2,third level,married/living with partner,80977.0326792635,blue,33,3558.0,0.0,1,0.373512027596189
5541,778459833,no,42,male,5,third level,married/living with partner,56611.2420170266,blue,27,11880.0,0.17,0,0.0017585615377032
5542,778461408,no,38,male,1,secondary,married/living with partner,104114.8929771605,blue,23,22149.0,0.045,0,0.821886783008674
5543,778465533,no,54,female,0,third level,married/living with partner,11409.444490142692,blue,40,1638.0,0.0,1,0.0510430638247033
5544,778471758,no,52,female,2,third level,married/living with partner,28578.192894678436,blue,37,2427.0,0.973,0,0.811361001604449
5545,778486008,no,52,female,3,secondary,married/living with partner,9808.820562443796,blue,40,4223.0,0.529,0,0.356829221259825
5546,778493808,no,49,male,3,secondary,married/living with partner,61350.06671547722,blue,37,3906.0,0.0,1,0.198921908409823
5547,778506633,yes,43,female,4,third level,married/living with partner,4686.283389160182,blue,23,7706.0,0.051,0,0.56934866886508
5548,778508883,no,44,male,5,third level,married/living with partner,115091.95251451198,blue,24,11876.0,0.162,0,0.062185720314816
5549,778511733,no,42,female,3,third level,single,46350.687778503765,blue,30,5424.0,0.334,0,0.287209706954881
5550,778523733,no,38,male,3,third level,single,103954.93926893771,blue,31,13637.0,0.0,1,0.628915047161828
5551,778563858,no,40,female,3,primary,married/living with partner,7852.298385683096,blue,33,8712.0,0.114,0,0.491749769171816
5552,778567983,no,50,female,2,third level,single,43192.942282562966,blue,43,1438.3,0.0,1,0.979985398365326
5553,778573233,no,61,female,1,third level,married/living with partner,29526.387877618075,blue,54,3102.0,0.674,0,0.889045731286696
5554,778574283,no,53,female,1,primary,married/living with partner,34376.053442807744,blue,46,1438.3,0.0,1,0.503830426663583
5555,778601733,yes,55,female,3,secondary,single,47712.672922164675,blue,47,2687.0,0.629,0,0.731285924720051
5556,778606308,yes,45,male,3,primary,divorced,109729.98088404236,blue,25,6614.0,0.284,0,0.89782681186871
5557,778617708,yes,46,male,3,third level,married/living with partner,90149.64717429706,blue,26,1438.3,0.601,0,0.383841682075619
5558,778619358,no,42,female,3,primary,single,13050.225409483133,blue,22,1438.3,0.598,0,0.927775972478795
5559,778623858,no,58,male,0,primary,married/living with partner,89095.4855227687,blue,38,3785.0,0.511,0,0.230668578782693
5560,778632933,no,49,female,3,third level,married/living with partner,8346.806642453666,blue,29,2548.0,0.784,0,0.537392103369043
5561,778643733,yes,48,female,1,primary,single,42115.81357476726,blue,28,23981.0,0.061,0,0.942386904833016
5562,778663458,yes,65,male,1,secondary,married/living with partner,20265.125467209273,blue,47,1759.0,0.0,1,0.698027543176736
5563,778671483,no,33,female,3,primary,single,6756.082626784866,blue,13,1630.0,0.618,0,0.561857855139688
5564,778679883,no,39,male,2,third level,single,56062.61299795477,blue,19,6146.0,0.0,1,0.693517915875081
5565,778686408,no,48,male,1,third level,married/living with partner,65045.506041456974,blue,29,19324.0,0.054,0,0.188010518805357
5566,778693458,yes,32,male,1,secondary,divorced,53722.806632802654,blue,13,12616.0,0.0,1,0.334063074097092
5567,778696608,no,46,male,3,third level,divorced,35426.21568787778,blue,27,10931.0,0.21,0,0.0147129154072843
5568,778698408,no,37,female,4,primary,married/living with partner,4955.043768755288,blue,18,2930.0,0.691,0,0.339558043129223
5569,778699908,yes,43,male,2,primary,married/living with partner,56898.61567523575,blue,24,14447.0,0.0,1,0.241634234329854
5570,778706508,no,43,male,4,third level,married/living with partner,55540.04176982634,blue,24,6231.0,0.0,1,0.815674198424124
5571,778708533,yes,26,female,0,secondary,single,46550.47563955587,blue,13,1730.0,0.934,0,0.0542551327262641
5572,778710783,no,45,male,3,secondary,divorced,103647.45394690824,blue,26,18410.0,0.053,0,0.785884017593053
5573,778712658,no,52,female,0,primary,married/living with partner,13669.098798639832,blue,34,2001.0,0.48,0,0.879490179952307
5574,778720533,yes,53,female,4,third level,married/living with partner,8357.015519631195,blue,37,1722.0,0.0,1,0.339422596287605
5575,778722033,no,44,female,2,primary,married/living with partner,8430.125509169804,blue,28,2275.0,0.556,0,0.309764935208633
5576,778724058,no,63,male,0,third level,single,45058.50622571812,blue,49,5905.0,0.123,0,0.795843302743696
5577,778734108,no,36,male,3,primary,married/living with partner,69325.8021018561,blue,16,1686.0,0.743,0,0.706058653625975
5578,778740708,no,39,female,3,third level,married/living with partner,12855.46853728054,blue,27,1902.0,0.506,0,0.164167516333512
5579,778742358,no,44,male,4,third level,married/living with partner,53856.46195940993,blue,24,4752.0,0.0,1,0.97326543092787
5580,778745058,no,50,male,3,secondary,single,96159.36917585466,gold,41,34516.0,0.0,1,0.265058294029877
5581,778755858,no,46,male,3,third level,#NULL!,79384.33967876551,blue,27,3665.0,0.471,0,0.310566512815667
5582,778760808,no,52,female,2,third level,married/living with partner,3725.041716050813,blue,39,8431.0,0.221,0,0.783250118482551
5583,778770783,no,42,male,4,secondary,married/living with partner,85265.11256790017,blue,30,29801.0,0.064,0,0.603970527920532
5584,778782858,no,60,male,1,third level,single,6523.168100142024,blue,48,3980.0,0.234,0,0.752423750345446
5585,778801608,no,50,male,2,third level,married/living with partner,105625.30592218637,blue,39,3606.0,0.516,0,0.0360403478220447
5586,778810083,no,45,female,3,third level,single,20358.315842209868,blue,35,4210.0,0.0,1,0.442887043313691
5587,778819083,yes,41,female,2,third level,married/living with partner,38689.414916282025,blue,33,1604.0,0.0,1,0.122067725234125
5588,778830933,no,40,male,3,third level,married/living with partner,98796.8720016354,blue,21,1804.0,0.576,0,0.343812203393509
5589,778832883,no,47,female,3,third level,married/living with partner,29888.64252448549,blue,28,8257.0,0.116,0,0.0547065368922165
5590,778837083,yes,50,male,2,third level,married/living with partner,97006.3116489592,blue,31,12906.0,0.025,0,0.101507379957972
5591,778839108,no,50,female,3,secondary,married/living with partner,4923.874753618218,blue,31,6292.0,0.0,1,0.817211283445177
5592,778847808,no,42,female,4,third level,married/living with partner,35423.75045011567,blue,23,2647.0,0.47,0,0.823499773965586
5593,778849908,no,59,female,1,third level,married/living with partner,16457.30147854354,blue,40,2687.0,0.913,0,0.946928825950735
5594,778853358,no,59,female,0,third level,single,10279.2576464618,blue,40,3297.0,0.0,1,0.773401729689815
5595,778855383,no,36,female,5,secondary,married/living with partner,4413.82807005857,blue,17,1438.3,0.0,1,0.773278402925531
5596,778857108,no,52,female,3,third level,married/living with partner,47522.52728865795,blue,33,3900.0,0.0,1,0.447370534040306
5597,778865583,no,46,male,3,third level,married/living with partner,20104.212720558553,blue,27,6954.0,0.216,0,0.888968299118085
5598,778867533,yes,59,female,0,third level,married/living with partner,32104.23713515604,blue,40,1438.3,0.0,1,0.995711578107888
5599,778868958,yes,42,female,2,third level,married/living with partner,5485.178352215955,blue,23,1929.0,0.867,0,0.667985209772817
5600,778871508,no,54,male,3,third level,single,51187.08157540851,blue,35,13048.0,0.15,0,0.194454633526658
5601,778873608,no,44,male,4,primary,married/living with partner,102958.88830537145,gold,25,34516.0,0.057,0,0.130226106571893
5602,778880358,no,49,female,4,third level,divorced,44183.51705840767,blue,30,2485.0,0.663,0,0.330902922661485
5603,778885158,no,57,male,3,primary,married/living with partner,81165.53445016051,blue,38,2472.0,0.994,0,0.472165746535693
5604,778888083,yes,45,female,2,third level,married/living with partner,33112.56771834548,blue,26,4307.0,0.0,1,0.689081293661943
5605,778905033,no,45,female,5,third level,divorced,269.98945256011876,blue,26,1438.3,0.852,0,0.556794796577045
5606,778908783,no,52,male,3,third level,married/living with partner,75180.90787888726,blue,33,27751.0,0.037,0,0.462708186839727
5607,778915233,yes,51,female,0,third level,married/living with partner,25886.78983386421,blue,32,1757.0,0.188,0,0.177306213006345
5608,778919583,no,49,female,0,third level,married/living with partner,23609.291920691237,blue,30,1604.0,0.693,0,0.347791645222631
5609,778921908,no,42,male,4,third level,single,60643.51661816507,blue,23,3311.0,0.254,0,0.60036867805114
5610,778924158,no,45,female,2,secondary,single,27403.130703326166,blue,26,1438.3,0.0,1,0.120115059305517
5611,778928283,no,57,female,3,secondary,married/living with partner,20962.401037388823,blue,39,2742.0,0.846,0,0.719149100858515
5612,778929783,yes,40,male,3,third level,divorced,105222.01037005584,blue,22,1925.0,0.0,1,0.738903364043273
5613,778932633,no,57,female,2,third level,married/living with partner,2497.2392453856974,blue,40,1629.0,0.727,0,0.244741660778961
5614,778937583,no,46,female,3,primary,married/living with partner,25438.893582663175,blue,29,2228.0,0.65,0,0.670456994012317
5615,778939683,no,47,female,3,primary,married/living with partner,8775.58584975517,blue,32,2821.0,0.337,0,0.730931545807319
5616,778942233,no,60,female,0,third level,married/living with partner,14696.014187301596,blue,45,1438.3,0.451,0,0.41894015164999
5617,778943883,no,51,male,2,primary,single,140910.46214925902,blue,36,34516.0,0.026,0,0.373701859024494
5618,778949133,no,44,male,1,primary,married/living with partner,97463.3616539113,blue,29,13298.0,0.127,0,0.16657196701124
5619,778952058,no,46,male,3,third level,married/living with partner,88046.00711961319,blue,32,20860.0,0.072,0,0.58494083938777
5620,778956033,no,51,male,1,third level,married/living with partner,84383.54577949607,blue,32,34516.0,0.045,0,0.0179846206811228
5621,778965183,no,47,female,3,primary,divorced,36650.78691664219,blue,30,5869.0,0.429,0,0.047866971395173
5622,778968408,no,39,male,2,third level,single,53127.141957194865,blue,27,5341.0,0.0,1,0.0720394756878331
5623,778971408,no,36,male,4,third level,married/living with partner,60688.78662628091,blue,17,2803.0,0.659,0,0.643169486723143
5624,778973658,no,55,male,0,third level,married/living with partner,51634.00440574456,blue,36,4980.0,0.182,0,0.192364861327797
5625,779008158,no,54,female,4,third level,single,11609.88200016082,blue,43,2191.0,0.755,0,0.55241511008909
5626,779016408,no,37,female,3,primary,married/living with partner,28446.206752069484,blue,27,2229.0,0.803,0,0.845873282042581
5627,779018508,no,45,male,4,primary,single,76504.74534081781,blue,35,11318.0,0.184,0,0.457642854035534
5628,779029458,yes,54,female,1,third level,single,11617.643739646188,blue,35,1724.0,0.0,1,0.917726954884469
5629,779031033,no,46,female,2,third level,married/living with partner,39667.05134743323,blue,22,2305.0,0.706,0,0.432466135442488
5630,779032308,no,46,male,3,secondary,married/living with partner,72779.04482218355,blue,27,4964.0,0.467,0,0.639868123128173
5631,779037408,no,38,male,1,secondary,single,48065.74765161652,blue,19,3581.0,0.194,0,0.447519247762965
5632,779040408,no,56,male,2,secondary,married/living with partner,142033.10321093534,blue,37,12181.0,0.14,0,0.166632725381972
5633,779041983,no,41,male,5,secondary,single,42113.11451670047,blue,22,1438.3,0.0,1,0.741247884539386
5634,779046408,no,60,male,0,third level,married/living with partner,48546.22809158341,blue,41,2458.0,0.765,0,0.923285822164735
5635,779051808,no,35,female,1,third level,single,40421.65714289127,blue,16,2546.0,0.529,0,0.0140829194300127
5636,779058108,no,49,male,3,third level,divorced,55079.48278918613,blue,30,2536.0,0.719,0,0.66819798486708
5637,779065458,no,56,male,1,secondary,married/living with partner,122279.04874573828,blue,37,9257.0,0.0,1,0.754718888367917
5638,779067408,no,46,male,1,primary,married/living with partner,65758.03315883571,blue,27,13056.0,0.145,0,0.80286048259255
5639,779070033,no,63,female,0,third level,single,319.62149073181956,blue,44,1938.0,0.0,1,0.578031801982639
5640,779072733,no,36,female,2,third level,married/living with partner,21826.12782872403,blue,17,1971.0,0.0,1,0.356448766403408
5641,779078733,no,55,male,2,third level,married/living with partner,58274.668094814806,blue,36,16427.0,0.102,0,0.819821765771072
5642,779082633,no,30,male,2,primary,single,61125.52812658248,blue,13,4107.0,0.238,0,0.737336138261472
5643,779084208,yes,43,female,3,secondary,divorced,26718.94232975707,blue,24,1662.0,0.369,0,0.342500400138418
5644,779100408,no,33,female,1,third level,married/living with partner,18944.608186156885,blue,15,1741.0,0.763,0,0.647439067051854
5645,779114283,no,40,female,5,secondary,single,8003.971862987741,blue,22,1826.0,0.517,0,0.302871583486716
5646,779122908,no,55,female,3,third level,single,40832.27999157869,blue,37,3187.0,0.451,0,0.979888464511569
5647,779126658,no,26,female,0,third level,single,42279.530845342306,blue,13,5655.0,0.0,1,0.444444866175074
5648,779130108,yes,33,female,0,primary,single,37930.966888455514,blue,15,1438.3,0.0,1,0.678276050432547
5649,779134458,yes,33,female,1,third level,single,3403.061780352685,blue,15,3709.0,0.318,0,0.327886973315367
5650,779135808,no,56,female,2,third level,single,40514.74157694109,blue,38,3609.0,0.284,0,0.084067055985381
5651,779138883,no,50,male,1,third level,married/living with partner,51547.63443680173,blue,34,4702.0,0.0,1,0.753066553393384
5652,779140533,no,49,male,2,third level,married/living with partner,122615.85530526597,blue,34,27124.0,0.085,0,0.507931690793864
5653,779141658,no,48,male,4,third level,married/living with partner,105258.63430345379,blue,33,4963.0,0.426,0,0.0804040434442408
5654,779155158,no,53,male,3,third level,married/living with partner,119073.03505987812,blue,34,2940.0,0.43,0,0.699186840580926
5655,779158533,no,43,female,3,primary,single,12257.200580400759,blue,25,1616.0,0.598,0,0.367896449873471
5656,779164608,no,45,female,3,third level,married/living with partner,21509.750681969825,blue,34,2641.0,0.506,0,0.851023500325624
5657,779170008,no,51,female,2,secondary,single,43068.734176658356,blue,32,5351.0,0.0,1,0.322907753258611
5658,779174133,no,56,male,3,primary,married/living with partner,119928.39394454626,blue,43,5188.0,0.145,0,0.422851800351843
5659,779183958,yes,45,female,2,third level,single,9600.7920609106,blue,33,1492.0,0.0,1,0.676852573267635
5660,779198133,no,45,female,3,secondary,divorced,26857.003985077816,blue,33,9977.0,0.209,0,0.965974133468045
5661,779210283,no,36,male,3,primary,married/living with partner,44027.04304260489,blue,25,3645.0,0.691,0,0.6191708220813
5662,779216358,yes,48,male,2,third level,married/living with partner,73524.5361543419,blue,38,2111.0,0.0,1,0.50845179139058
5663,779217333,no,59,female,0,third level,divorced,6044.953713469915,blue,49,2228.0,0.674,0,0.0538969353901655
5664,779218233,no,47,female,5,third level,single,17945.820422420817,blue,37,9430.0,0.0,1,0.0898623540746375
5665,779219208,no,38,female,2,secondary,single,15648.05355314579,blue,28,1744.0,0.0,1,0.487367256226877
5666,779223858,no,37,male,2,third level,married/living with partner,58313.78424266414,blue,27,6369.0,0.0,1,0.977497348169381
5667,779224758,no,47,female,2,third level,single,24943.905230077446,blue,37,2168.0,0.685,0,0.897213126151898
5668,779236083,no,37,female,3,secondary,married/living with partner,14156.886200488256,blue,19,4138.0,0.0,1,0.488511250257635
5669,779241783,no,67,male,1,primary,married/living with partner,43002.403431266095,blue,49,3106.0,0.539,0,0.740182087737979
5670,779249583,no,56,female,1,third level,married/living with partner,27558.112298162374,blue,38,2578.0,0.955,0,0.116742296204753
5671,779252283,no,47,female,4,secondary,married/living with partner,1457.7524530927367,blue,29,2712.0,0.889,0,0.53742385274075
5672,779257233,no,47,male,2,primary,single,131145.39028234206,blue,29,28852.0,0.068,0,0.592964977985533
5673,779261433,no,54,female,2,third level,single,11705.121112267165,blue,36,2043.0,0.782,0,0.666849342583506
